ID,CogSet_ID,Form_ID,Cognate_Comment,Phonemic,Phonetic,Orthographic,Source
FLY1_19,FLY1,,,,,<meroM>,{2}
FLY1_20,FLY1,,,,,<merowi>,{3}
FLY1_21,FLY1,,,,,<merow>,
FLY1_22,FLY1,,,,,<merowi>,
FLY1_23,FLY1,,,,,<méru>,
FLY1_24,FLY1,,,,,<méru'i>,
FLY1_25,FLY1,,,,,<meru>,{7}
FLY1_26,FLY1,,,,,<meru>,
FLY1_27,FLY1,,,/meɾui/,,,
FLY1_28,FLY1,,,,,<meru>,
FLY1_29,FLY1,,,,,<meru'i>,
FLY1_30,FLY1,,,,,<meru>,{2}
FLY1_31,FLY1,,,,,<mberu>,
FLY1_32,FLY1,,,,,<meirup>,
FLY1_33,FLY1,,,,,<meiruwi>,
FLY1_34,FLY1,,,,,<meiruw-a>,{11}
FLY1_35,FLY1,,,/mɛlu/,,,
FLY1_36,FLY1,,,/mɛlutuwã/,,,
FLY1_37,FLY1,,,/beɾu/,,,{11}
FLY1_38,FLY1,,,/meˈɾũ/,,,
FLY1_39,FLY1,,,/ãperura/,,,{4}
FLY2_1,FLY2,,,,,<tin>,{8}
FLY2_2,FLY2,,,/win/,,,{4}
FLY3_1,FLY3,,,,,<ðétsɨ>,{9}
FLY4X_1,FLY4X,,,,,<achu>,
SANDFLY1_1,SANDFLY1,,,,,<mbarigui>,{3}
SANDFLY1_2,SANDFLY1,,,,[ma'ɾiɡʷi],,
SANDFLY1_3,SANDFLY1,,,,,<mbariwi>,
SANDFLY1_4,SANDFLY1,,,/ᵐbari(g)ʷi/,,,
SANDFLY1_5,SANDFLY1,,,,,<m(b)arigui>,
SANDFLY1_6,SANDFLY1,,,,,<maríwi>,{9}
SANDFLY1_7,SANDFLY1,,,/maɾiwi/,,,
SANDFLY1_8,SANDFLY1,,,,,<mariwi>,{7}
SANDFLY1_9,SANDFLY1,,,,,<marigüí>,
SANDFLY1_10,SANDFLY1,,,,,<merowí>,{3}
SANDFLY1_11,SANDFLY1,,,,,<maruwi>,
SANDFLY1_12,SANDFLY1,,,/maɾiˈwĩ/,,,
SANDFLY1_13,SANDFLY1,,,/wa:ruʔi/,,,{4}
SANDFLY3_1,SANDFLY3,,,,,<i'i>,{1:61}
SANDFLY4_1,SANDFLY4,,,/biwi/,,,
SANDFLY4_2,SANDFLY4,,,/biwi/,[bi.'wi],,
SANDFLY4_3,SANDFLY4,,,,,<mbigui>,{3}
SANDFLY5_1,SANDFLY5,,,,,<pium>,
SANDFLY5_2,SANDFLY5,,,,,<piũ>,{Borges2006:317}
SANDFLY5_3,SANDFLY5,,,,,<pi'u>,{7}
SANDFLY5_4,SANDFLY5,,,,,<pi'u>,
SANDFLY5_5,SANDFLY5,,,,,<piu'ĩ>,
SANDFLY5_6,SANDFLY5,,,,,<ipi'u>,{8}
SANDFLY6_1,SANDFLY6,,,,,<tatú-ki>,{9}
SANDFLY6_2,SANDFLY6,,,,,<tatukir>,
HORSEFLY1_1,HORSEFLY1,,,,,<mbutu>,{3}
HORSEFLY1_2,HORSEFLY1,,,,,<butúvɨ>,{3}
HORSEFLY1_3,HORSEFLY1,,,,,<mbytu>,
HORSEFLY1_4,HORSEFLY1,,,,['moto],,
HORSEFLY1_5,HORSEFLY1,,,,[mbútu],,
HORSEFLY1_6,HORSEFLY1,,,,,<mbutu>,{2}
HORSEFLY1_7,HORSEFLY1,,,,,<mbitu>,{1}
HORSEFLY1_8,HORSEFLY1,,,,[m͡bítu],,{2}
HORSEFLY1_9,HORSEFLY1,,,,,<mótui>,{9}
HORSEFLY1_10,HORSEFLY1,,,/mutuka/,,,
HORSEFLY1_11,HORSEFLY1,,,,,<mutuka>,{7}
HORSEFLY1_12,HORSEFLY1,,,,,<mutuca>,{2}
HORSEFLY1_13,HORSEFLY1,,,,,<-mytók>,{3}
HORSEFLY1_14,HORSEFLY1,,,,,<mytog>,
HORSEFLY1_15,HORSEFLY1,,,,,<mutuk>,
HORSEFLY1_16,HORSEFLY1,,,,,<mutuk>,
HORSEFLY1_17,HORSEFLY1,,,,[mutu'pɛβɐ],,
HORSEFLY1_18,HORSEFLY1,,,,,<mbutug>,
HORSEFLY1_19,HORSEFLY1,,,,,<mutuk-a>,{11}
HORSEFLY1_20,HORSEFLY1,,,/mutu/,,,
HORSEFLY1_21,HORSEFLY1,,,/mɨˈtuk/,,,{1}
HORSEFLY2_1,HORSEFLY2,,,/nasɨk/,,,{4}
HORSEFLY3X_1,HORSEFLY3X,,,/waatapulukɛ/,,,
HORSEFLY4_1,HORSEFLY4,,,,,<jũtup>,{8}
TICK1_1,TICK1,,,/tewu/,[te.'wu],,{4}
TICK1_2,TICK1,,,,,<jatevu>,
TICK1_3,TICK1,,,,,<jatevu>,
TICK1_4,TICK1,,,,[ɲa'tewɨ],,
TICK1_5,TICK1,,,,[dʒatéu],,
TICK1_6,TICK1,,,/ja'teβu/,,,
TICK1_7,TICK1,,,,,<tebu>,{1}
TICK1_8,TICK1,,,,[téβu],,{2}
TICK1_9,TICK1,,,,,<tebu>,{2: 225}
TICK1_10,TICK1,,,,,<jatebuca>,
TICK1_11,TICK1,,,,,<tãtewok>,{2}
TICK1_12,TICK1,,,,,<satéwopép>,{3}
TICK1_13,TICK1,,,,,<satéwongí>,{3}
TICK1_14,TICK1,,,,,<xatewog>,
TICK1_15,TICK1,,,,,<zatéhuk>,
TICK1_16,TICK1,,,,[datihuk],,
TICK1_17,TICK1,,,,,<zatehuk>,
TICK1_18,TICK1,,,,,<jatewuk>,{2}
TICK1_19,TICK1,,,,[sate'βogia],,
TICK1_20,TICK1,,,,,<jatevug>,
TICK1_21,TICK1,,,/jetewuk/,,,
TICK1_22,TICK1,,,/yateu/,,,
TICK1_23,TICK1,,,/yatɛu/,,,
TICK1_24,TICK1,,,/yateusĩ/,,,
TICK1_25,TICK1,,,/jeteˈuk/,,,
TICK1_26,TICK1,,,,,<tẽtewút>,{8}
TICK2_1,TICK2,,,,,<mutéwi>,{9}
TICK3_1,TICK3,,,/pɪɾata1/,,,
TICK4_1,TICK4,,,,,<mapiari>,{7}
TICK5_1,TICK5,,,/wewat/,,,{4}
TICK6X_1,TICK6X,,,/palakasiasu =talakasu/,,,
TICK7_1,TICK7,,,,,<tú>,{2:152}
TICK7_2,TICK7,,,,,<tutí>,{2:152}
TICK7_3,TICK7,,,,,<túši>,{2:152}
TICK7_4,TICK7,,,,,<tau-tši>,{2: 154}
CHIGOE1_1,CHIGOE1,,,,,<tũ>,{3}
CHIGOE1_2,CHIGOE1,,,,,<tũngusu>,
CHIGOE1_3,CHIGOE1,,,,,<tũŋusu>,
CHIGOE1_4,CHIGOE1,,,,,<tuũ>,
CHIGOE1_5,CHIGOE1,,,,[tũʔũ],,{1}
CHIGOE1_6,CHIGOE1,,,,,<tõ>,
CHIGOE1_7,CHIGOE1,,,/ja'netõ/,,,
CHIGOE1_8,CHIGOE1,,,,,<tunga>,{2}
CHIGOE1_9,CHIGOE1,,,,,<tungussu>,
CHIGOE1_10,CHIGOE1,,,,,<tog>,
CHIGOE1_11,CHIGOE1,,,,,<tóng>,{3}
CHIGOE1_12,CHIGOE1,,,,,<tog>,
CHIGOE1_13,CHIGOE1,,,/tuŋ/,,,
CHIGOE1_14,CHIGOE1,,,,,<tung>,
CHIGOE1_15,CHIGOE1,,,,,<tung-uhu>,
CHIGOE1_16,CHIGOE1,,,,,<tuga'i>,
CHIGOE1_17,CHIGOE1,,,,,<tug>,
CHIGOE1_18,CHIGOE1,,,,,<tõ>,
CHIGOE1_19,CHIGOE1,,,,['tũŋɡa],,
CHIGOE1_20,CHIGOE1,,,,,<tuŋ>,
CHIGOE1_21,CHIGOE1,,,/tũ/,,,
CHIGOE1_22,CHIGOE1,,,/tunɨ/,,,
CHIGOE1_23,CHIGOE1,,,/tuˈmɨɾ/,,,{1}
CHIGOE1_24,CHIGOE1,,,,,<tung>,
CHIGOE1_25,CHIGOE1,,,/juŋ/,,,
CHIGOE2_1,CHIGOE2,,,,,<pyxaĩ>,
CHIGOE5_1,CHIGOE5,,,,,<tewekɨwa>,{7}
CHIGOE4_1,CHIGOE4,,,,,<-pyahog>,
FLEA1_1,FLEA1,,,/kɨwo/,,,
FLEA2_1,FLEA2,,,,,<jagua ky>,
FLEA2_2,FLEA2,,,,,<nyacuaqui>,
FLEA2_3,FLEA2,,,,,<nyacuachɨ>,
FLEA3_1,FLEA3,,,,,<tũngusu>,
FLEA3_2,FLEA3,,,,,<tũŋusu>,
FLEA3_3,FLEA3,,,,,<tungussu>,
FLEA3_4,FLEA3,,,,,<tung-uhu>,
FLEA4_1,FLEA4,,,,,<pishi>,
FLEA4_2,FLEA4,,,/piki/,,,
FLEA5_1,FLEA5,,,/maʔ'ẽpẽ/,,,
FLEA7_1,FLEA7,,,/tunɨ/,,,
FLEA8_1,FLEA8,,,/kɨgwata/,[kɨ.gwa.'ta],,{4}
FLEA9_1,FLEA9,,,,,<mɨ́tsu>,{9}
COCKROACH1_1,COCKROACH1,,,/ʤãwãbe/,[ʤã.wã.'mbe],,{4}
COCKROACH1_2,COCKROACH1,,,,,<tarave>,
COCKROACH1_3,COCKROACH1,,,,,<taɾawe>,
COCKROACH1_4,COCKROACH1,,,,,<tarave>,
COCKROACH1_5,COCKROACH1,,,/tarawe/,,,
COCKROACH1_6,COCKROACH1,,,/aɾawɪ/,,,
COCKROACH1_7,COCKROACH1,,,,,<arawi>,{7}
COCKROACH1_8,COCKROACH1,,,,,<arabé>,
COCKROACH1_9,COCKROACH1,,,,,<anawe>,{2}
COCKROACH1_10,COCKROACH1,,,,,<torýperóna>,{3}
COCKROACH1_11,COCKROACH1,,,,,<toriperon>,
COCKROACH1_12,COCKROACH1,,,,,<taʁataʁape>,
COCKROACH1_13,COCKROACH1,,,,,<tiriwê>,
COCKROACH1_14,COCKROACH1,,,,,<tyrywe>,
COCKROACH1_15,COCKROACH1,,,,,<tyrywa>,
COCKROACH1_16,COCKROACH1,,,/tarawe/,,,
COCKROACH1_17,COCKROACH1,,,/alawɛ/,,,
COCKROACH1_18,COCKROACH1,,,/taɾawˈe/,,,
COCKROACH1_19,COCKROACH1,,,,,<terewé>,{2}
COCKROACH1_20,COCKROACH1,,,/arawe/,,,{4}
COCKROACH2_1,COCKROACH2,,,,,<ape ape>,{2}
COCKROACH2_2,COCKROACH2,,,,,<apeape>,{9}
COCKROACH2_3,COCKROACH2,,,,,<aperemu>,
COCKROACH3_1,COCKROACH3,,,,,<karugwarape>,
COCKROACH4_1,COCKROACH4,,,,,<makujálu>,{8}
GRASSHOPPER1_1,GRASSHOPPER1,,,,,<tucu>,{3}
GRASSHOPPER1_2,GRASSHOPPER1,,,,,<tuku>,
GRASSHOPPER1_3,GRASSHOPPER1,,,,['toko],,
GRASSHOPPER1_4,GRASSHOPPER1,,,/tuku/,,,
GRASSHOPPER1_5,GRASSHOPPER1,,,,,<tucru>,{2}
GRASSHOPPER1_6,GRASSHOPPER1,,,,,<tucu>,
GRASSHOPPER1_7,GRASSHOPPER1,,,,,<túku>,{9}
GRASSHOPPER1_8,GRASSHOPPER1,,,,,<tucura>,
GRASSHOPPER1_9,GRASSHOPPER1,,,,,<takorapin>,{3}
GRASSHOPPER1_10,GRASSHOPPER1,,,,,<tokorapin>,
GRASSHOPPER1_11,GRASSHOPPER1,,,,,<tokor>,
GRASSHOPPER1_12,GRASSHOPPER1,,,,,<tokorete>,
GRASSHOPPER1_13,GRASSHOPPER1,,,,,<tukur>,{7}
GRASSHOPPER1_14,GRASSHOPPER1,,,,,<tukur>,
GRASSHOPPER1_15,GRASSHOPPER1,,,,[tɨ'kuɾɐ],,
GRASSHOPPER1_16,GRASSHOPPER1,,,,,<tuku'ri>,
GRASSHOPPER1_17,GRASSHOPPER1,,,,,<tukut>,
GRASSHOPPER1_18,GRASSHOPPER1,,,/tuku1/,,,
GRASSHOPPER1_19,GRASSHOPPER1,,,,,<tukur>,{6}
GRASSHOPPER1_20,GRASSHOPPER1,,,,,<tukú>,{2}
GRASSHOPPER1_21,GRASSHOPPER1,,,,,<tukúr>,{3}
GRASSHOPPER2_1,GRASSHOPPER2,,,/pohi:t/,,,{4}
GRASSHOPPER3_1,GRASSHOPPER3,,,/tapalala/,,,
GRASSHOPPER4X_1,GRASSHOPPER4X,,,/kwɛ̃/,,,
GRASSHOPPER5X_1,GRASSHOPPER5X,,,/sikilĩlĩ/,,,
GRASSHOPPER6X_1,GRASSHOPPER6X,,,/sikisiki/,,,
GRASSHOPPER7X_1,GRASSHOPPER7X,,,/palãlã/,,,
GRASSHOPPER8_1,GRASSHOPPER8,,,,,<akuj>,
GRASSHOPPER9_1,GRASSHOPPER9,,,/sisiɾ/,,,{11}
GRASSHOPPER10_1,GRASSHOPPER10,,,,,<tawarerõ>,{11}
GRASSHOPPER11_1,GRASSHOPPER11,,,,,<tazyn>,{8}
CRICKET1_1,CRICKET1,,,/kɨʤu/,[kɨ.'ʤu],,{4}
CRICKET1_2,CRICKET1,,,,,<kyju>,{3}
CRICKET1_3,CRICKET1,,,,,<kyju>,
CRICKET1_4,CRICKET1,,,,['kɨʤʲo],,
CRICKET1_5,CRICKET1,,,,[kɨ́ʒu],,{1}
CRICKET1_6,CRICKET1,,,,,<quìyu>,
CRICKET1_7,CRICKET1,,,,,<quyju>,
CRICKET1_8,CRICKET1,,,,,<ykyso>,{3}
CRICKET1_9,CRICKET1,,,,,<ykyxo>,
CRICKET1_10,CRICKET1,,,,,<ikizu>,
CRICKET1_11,CRICKET1,,,,,<ikizua'i>,{7}
CRICKET1_12,CRICKET1,,,,,<ykyzy>,
CRICKET1_13,CRICKET1,,,,,<ky'ju>,{2}
CRICKET1_14,CRICKET1,,,,[kɨsu'ʔia],,
CRICKET1_15,CRICKET1,,,,,<kyju'i>,
CRICKET1_16,CRICKET1,,,/kɨyu/,,,
CRICKET1_17,CRICKET1,,,/kiˈju/,,,{1}
CRICKET1_18,CRICKET1,,,,,<ekyj'u>,{8}
CRICKET1_19,CRICKET1,,,/ukiʔu/,,,{4}
CRICKET2_1,CRICKET2,,,/ʃiɾiɾi/,,,
CRICKET2_2,CRICKET2,,,,,<chiriri>,{7}
CRICKET3X_1,CRICKET3X,,,,,<anawayu>,{7}
CRICKET4X_1,CRICKET4X,,,,,<anɨya>,{7}
CRICKET5X_1,CRICKET5X,,,,,<manuwaru>,{7}
CRICKET6X_1,CRICKET6X,,,,,<moroaxawer>,
CRICKET7_1,CRICKET7,,,/baikɨ/,[bai.'kɨ],,{4}
CRICKET8_1,CRICKET8,,,,,<hawiðúre>,{9}
CICADA1_1,CICADA1,,,,,<ñakyrã>,{3}
CICADA1_2,CICADA1,,,,,<nhakyrã>,
CICADA1_3,CICADA1,,,,,<ðəkɨ́rə>,{9}
CICADA1_4,CICADA1,,,/yakɨɾana/,,,
CICADA1_5,CICADA1,,,,,<yakɨrana>,{7}
CICADA1_6,CICADA1,,,,,<jaquyrana>,
CICADA1_7,CICADA1,,,,,<sakyrón-a>,{3}
CICADA1_8,CICADA1,,,,,<xakyron>,
CICADA1_9,CICADA1,,,,[dəkiɾən],,
CICADA1_10,CICADA1,,,,,<zàkyràn>,
CICADA1_11,CICADA1,,,,,<nhakyran>,
CICADA1_12,CICADA1,,,,,<jakyran>,{11}
CICADA2_1,CICADA2,,,/karawo:t/,,,{4}
CICADA3_1,CICADA3,,,/'hia'hiaʔaj/,['hia'hiaʔaj],,
CICADA4_1,CICADA4,,,/kwalaɨya/,,,
CICADA5X_1,CICADA5X,,,/yamalikupilã = mutusilaɔ/,,,
CICADA5X_2,CICADA5X,,,/yamakalɨkɛlɔka/,,,
CICADA6X_1,CICADA6X,,,/ɨi/,,,
CICADA7X_1,CICADA7X,,,/ɨlɛkɨita/,,,
CICADA8X_1,CICADA8X,,,/pɔkɔpɔkɔ/,,,
CICADA9X_1,CICADA9X,,,/saʔiwɛkalu/,,,
CICADA10X_1,CICADA10X,,,/silikalɛ/,,,
CICADA11X_1,CICADA11X,,,/tɛyuimiʔa/,,,
CICADA12X_1,CICADA12X,,,/tɔ̃lĩtɔ̃lĩ/,,,
CICADA13X_1,CICADA13X,,,/wasɛymalaka/,,,
CICADA14X_1,CICADA14X,,,/wisiwisi/,,,
CICADA15X_1,CICADA15X,,,/yũliyũli/,,,
CICADA16_1,CICADA16,,,/takinini/,,,{11}
CICADA17_1,CICADA17,,,,,<tokoiro>,
CICADA18_1,CICADA18,,,,,<mait>,{11}
CICADA19_1,CICADA19,,,,[kũŋkũ],,
CICADA20X_1,CICADA20X,,,,,<kwara jumi'ã>,{11}
CICADA21_1,CICADA21,,,,,<guśurã>,{3}
MACAW1_1,MACAW1,,,,,<wyraraka>,{3}
MACAW1_2,MACAW1,,,/bwɨ.ɾa rã.kã/,[bwɨ.'ɾa ɾã.'kã],,{4}
MACAW1_3,MACAW1,,,/gwɨɾa ɾãkã ʧepɨ/,[gwɨ.'ɾa ɾã.'kã ʧe.'pɨ],,
MACAW1_4,MACAW1,,,,,<araraka>,
MACAW1_5,MACAW1,,,/aɾa'ɾãkã/,,,
MACAW1_6,MACAW1,,,/aɾaɾa/,,,
MACAW1_7,MACAW1,,,,,<aɾaɾa>,{2}
MACAW1_8,MACAW1,,,,,<arara>,
MACAW1_9,MACAW1,,,,,<ãrãr>,
MACAW1_10,MACAW1,,,,,<ãrãxow>,
MACAW1_11,MACAW1,,,,,<ararapí>,
MACAW1_12,MACAW1,,,,,<arára>,{3}
MACAW1_13,MACAW1,,,,,<arárakýngohó>,{3}
MACAW1_14,MACAW1,,,,,<araríp>,{3}
MACAW1_15,MACAW1,,,,,<arareté>,{3}
MACAW1_16,MACAW1,,,,,<araronohó>,{3}
MACAW1_17,MACAW1,,,,,<arar>,
MACAW1_18,MACAW1,,,,,<arari>,
MACAW1_19,MACAW1,,,,,<aɾaɾa>,
MACAW1_20,MACAW1,,,,,<arar>,
MACAW1_21,MACAW1,,,,,<arar>,
MACAW1_22,MACAW1,,,,,<arar>,{2}
MACAW1_23,MACAW1,,,,,<ara>,
MACAW1_24,MACAW1,,,,,<arara>,
MACAW1_25,MACAW1,,,,,<ararovy>,
MACAW1_26,MACAW1,,,,,<arara>,{11}
MACAW1_27,MACAW1,,,,,<araruna>,{11}
MACAW1_28,MACAW1,,,/alala/,,,
MACAW1_29,MACAW1,,,/aɾaɾ/,,,{11}
MACAW1_30,MACAW1,,,/aˈɾaɾa/,,,
MACAW1_31,MACAW1,,,,[arar-an],,
MACAW2_1,MACAW2,,,,,<wyraraka>,
MACAW2_2,MACAW2,,,/bwɨ.ɾa rã.kã/,[bwɨ.'ɾa ɾã.'kã],,{4}
MACAW2_3,MACAW2,,,/gwɨɾa ɾãkã ʧepɨ/,[gwɨ.'ɾa ɾã.'kã ʧe.'pɨ],,
MACAW2_4,MACAW2,,,,,<araraka>,
MACAW2_5,MACAW2,,,/aɾa'ɾãkã/,,,
MACAW3_1,MACAW3,,,,,<gua'a>,
MACAW3_2,MACAW3,,,,,<gua'a sayju>,
MACAW3_3,MACAW3,,,,,<ŋwaʔa>,
MACAW3_4,MACAW3,,,,,<gua'a>,
MACAW3_5,MACAW3,,,/'waka/,,,
MACAW3_6,MACAW3,,,,,<guacá>,
MACAW3_7,MACAW3,,,,,<gwaka'i>,
MACAW4_1,MACAW4,,,,,<kaninde>,
MACAW4_2,MACAW4,,,,,<caninde>,{2}
MACAW4_3,MACAW4,,,,[kiɾĩ́n͡de],,{2}
MACAW4_4,MACAW4,,,,,<kanɨ́ɲe>,{9}
MACAW4_5,MACAW4,,,,,<canindé>,
MACAW4_6,MACAW4,,,,,<kanine>,{2}
MACAW4_7,MACAW4,,,,[kãjɲĩ'dɛ],,
MACAW4_8,MACAW4,,,,,<kaninde>,
MACAW4_9,MACAW4,,,/kanine/,,,
MACAW4_10,MACAW4,,,,,<kanine>,{11}
MACAW5_1,MACAW5,,,,,<quenere>,
MACAW7X_1,MACAW7X,,,,,<kary'ri>,
MACAW8_1,MACAW8,,,/kasawa/,,,
MACAW9_1,MACAW9,,,/awetɨ/,,,{5}
MACAW10X_1,MACAW10X,,,,[karu],,
MACAW11_1,MACAW11,,,/hanu:n/,,,
MACAW11_2,MACAW11,,,/hanunʔi/,,,{4}
PARROT1_1,PARROT1,,,,,<ajuru>,
PARROT1_2,PARROT1,,,,,<aju'y>,
PARROT1_3,PARROT1,,,,[aʒũɾu],,{1}
PARROT1_4,PARROT1,,,/aǰuru/,,,
PARROT1_5,PARROT1,,,,,<ayuru>,{2}
PARROT1_6,PARROT1,,,,,<nyuru>,
PARROT1_7,PARROT1,,,,,<yuru>,{2}
PARROT1_8,PARROT1,,,,,<aðúru>,{9}
PARROT1_9,PARROT1,,,,,<ajuru>,{2}
PARROT1_10,PARROT1,,,,,<ãxoro>,
PARROT1_11,PARROT1,,,,,<asoróohó>,{3}
PARROT1_12,PARROT1,,,,,<ajuʁu>,
PARROT1_13,PARROT1,,,,,<azuru>,
PARROT1_14,PARROT1,,,,,<azuru>,
PARROT1_15,PARROT1,,,/ajuɾu/,,,
PARROT1_16,PARROT1,,,,,<ajuru>,
PARROT1_17,PARROT1,,,,,<aiz̆oroa>,
PARROT1_18,PARROT1,,,,,<ajuru>,{2}
PARROT1_19,PARROT1,,,,[aʃu'ɾu],,
PARROT1_20,PARROT1,,,/asuɾú/,,,
PARROT1_21,PARROT1,,,,,<ajuru'i>,
PARROT1_22,PARROT1,,,,,<ajuruhu>,
PARROT1_23,PARROT1,,,,,<ajuruvihav>,
PARROT1_24,PARROT1,,,,,<ajuru>,{12}
PARROT1_25,PARROT1,,,,[ahut],,
PARROT2_1,PARROT2,,,,,<marakana>,
PARROT2_2,PARROT2,,,/maɾã'kãna/,,,
PARROT2_3,PARROT2,,,/maɾã'kãna/,,,
PARROT2_4,PARROT2,,,,,<mərəkənə-mɨ́nɨ>,
PARROT2_5,PARROT2,,,/maɾakana/,,,
PARROT2_6,PARROT2,,,,,<maracanã>,
PARROT2_7,PARROT2,,,/malakanã/,,,
PARROT2_8,PARROT2,,,/marakanã/,,,
PARROT3 _1,PARROT3 ,,,,,<parakáu>,
PARROT3 _2,PARROT3 ,,,,,<paɾakaw>,
PARROT3 _3,PARROT3 ,,,,,<parakau>,
PARROT3.5X_1,PARROT3.5X,,,,,<paragua>,{Guasch1962:665}
PARROT3.5X_2,PARROT3.5X,,,,,<paraguá>,{2}
PARROT3.5X_3,PARROT3.5X,,,/palawa/,,,
PARROT3.5X_4,PARROT3.5X,,,/paɾaˈwa/,,,
PARROT4_1,PARROT4,,,,,<ʼapúryt>,{8}
PARROT4.25_1,PARROT4.25,,,,,<píri(i)>,{9}
PARROT4.5_1,PARROT4.5,,,,,<sɨ>,
PARROT5X_1,PARROT5X,,,/gẽro/,,,
PARROT6_1,PARROT6,,,,['tʃəkaˌtʃəka'aj],,
PARROT11X_1,PARROT11X,,,,,<nakírɨ>,{9}
PARROT12X_1,PARROT12X,,"In at least one Guianan Cariban language, Tiriyó, there is a similar word, /kurikanai/ 'species of parrot'. Borrowing?- SM",,,<corica>,
PARROT12X_2,PARROT12X,,,,,<koríkorí>,{3}
PARROT13X_1,PARROT13X,,,,,<hyjrón>,{3}
PARROT13X_2,PARROT13X,,,,,<hysohó>,{3}
PARROT14X_1,PARROT14X,,,,,<tarawé>,
PARROT14X_2,PARROT14X,,,,,<tarawéeté>,
PARROT14X_3,PARROT14X,,,,,<tarawéron>,{3}
PARROT15X_1,PARROT15X,,,,,<yrywasá>,{3}
PARROT16X_1,PARROT16X,,,,,<pykai'ĩ>,
PARROT18X_1,PARROT18X,,,/kulɛ = kulɛpãlĩ/,,,
PARROT18X_2,PARROT18X,,,/kuɾe/,,,{11}
PARROT19X_1,PARROT19X,,,/aluaʔi/,,,
PARROT20X_1,PARROT20X,,,/sakay/,,,
PARAKEET1_1,PARAKEET1,,,,,<tu'i>,{Guasch1962:733}
PARAKEET1_2,PARAKEET1,,,/'katʃoj/,[ka'śoj],,
PARAKEET1_3,PARAKEET1,,,,[tũʔi],,
PARAKEET1_4,PARAKEET1,,,,,<tũĩ>,{2}
PARAKEET1_5,PARAKEET1,,,,,<túʔɨ>,{9}
PARAKEET1_6,PARAKEET1,,,/tui/,,,
PARAKEET1_7,PARAKEET1,,,,,<tuitui>,{7}
PARAKEET1_8,PARAKEET1,,,,,<tuí>,{2}
PARAKEET1_9,PARAKEET1,,,,,<tuiaputejuba>,
PARAKEET1_10,PARAKEET1,,,,,<to'ixigi>,
PARAKEET1_11,PARAKEET1,,,/tui/,['tʰu:j],,
PARAKEET1_12,PARAKEET1,,,,,<tu'i>,
PARAKEET1_13,PARAKEET1,,,,,<tu'i>,
PARAKEET1_14,PARAKEET1,,,/tuʔɨ/,[toʔɨ],,
PARAKEET1_15,PARAKEET1,,,,,<to'in>,
PARAKEET1_16,PARAKEET1,,,,,<tũ'ĩ>,{2}
PARAKEET1.5_1,PARAKEET1.5,,,,,<tarabe>,
PARAKEET2_1,PARAKEET2,,,,,<yirĩĩ>,{2}
PARAKEET2_2,PARAKEET2,,,,,<ywiryt>,{8}
PARAKEET2_3,PARAKEET2,,,,,<nywiryt>,{8}
PARAKEET2_4,PARAKEET2,,,,,<ywiryrwatu>,{8}
PARAKEET3_1,PARAKEET3,,,,,<nyɨquiana>,
PARAKEET3_2,PARAKEET3,,,,,<nyɨquiana ñetẽ>,
PARAKEET3_3,PARAKEET3,,metathesis -- ZJO,,,<akana>,{7}
PARAKEET3_4,PARAKEET3,,,,,<anacã>,{2}
PARAKEET3_5,PARAKEET3,,,,,<anakó>,
PARAKEET3_6,PARAKEET3,,,,,<anako>,
PARAKEET4X_1,PARAKEET4X,,,,,<jandaia>,
PARAKEET4X_2,PARAKEET4X,,,,,<zanay>,
PARAKEET5_1,PARAKEET5,,,,,<kykýt>,{3}
PARAKEET5_2,PARAKEET5,,,,,<kykyr>,
PARAKEET6_1,PARAKEET6,,,/kɾa puɾã/,[kɾa pu.'ɾã],,{4}
PARAKEET7_1,PARAKEET7,,,/pjeɨkã/,[pjeɨ.'kã],,{4}
PARAKEET8_1,PARAKEET8,,,,,<iryvaja>,{1: 58}
PARAKEET8_2,PARAKEET8,,,,,<ryvaja>,{1:172}
FISH1_1,FISH1,,,/pira1/,,,
FISH1_2,FISH1,,,/piɾa/,[pi.'ɾa],,{4}
FISH1_3,FISH1,,,/piɾa peɨʤa/,[pi.'ra peɨ.'ʤa],,
FISH1_4,FISH1,,,,,<pira ñuhã>,
FISH1_5,FISH1,,,,,<(a)pirakutu>,
FISH1_6,FISH1,,,,,<pirãi>,
FISH1_7,FISH1,,,,[piɾa'ɾãj̃],,
FISH1_8,FISH1,,,,,<pira>,
FISH1_9,FISH1,,,,[pi'ɾə̃j],,
FISH1_10,FISH1,,,,[píɾa],,
FISH1_11,FISH1,,,,"[pɨ́ne, pĩɾẽã, pĩɾã]",,
FISH1_12,FISH1,,,/pira/,,,
FISH1_13,FISH1,,,/'piɾa/,,,
FISH1_14,FISH1,,,/pĩrãĩ/,,,
FISH1_15,FISH1,,,,,<sɨra>,{1}
FISH1_16,FISH1,,,,[s̺ɨ́ɾa],,{2}
FISH1_17,FISH1,,,,,<jira>,
FISH1_18,FISH1,,,,,<jirachigua>,{2}
FISH1_19,FISH1,,,,,<jíra>,{1: 87}
FISH1_20,FISH1,,,,,<itá>,{2:152}
FISH1_21,FISH1,,,,,<pɨ́ra>,{9}
FISH1_22,FISH1,,,/ipiɾa/,,,
FISH1_23,FISH1,,,/ipirai/,,,
FISH1_24,FISH1,,,,,<ipiɾa>,
FISH1_25,FISH1,,,,,<ipiɾayaɾa>,
FISH1_26,FISH1,,,,,<ipiri>,
FISH1_27,FISH1,,,,,<pirá>,
